! Day# Year Month Day  MeanTemp(F) MinTemp MaxTemp  MeanTd(F) MinTd MaxTd  MeanRH MinRH MaxRH  MeanWS(mph) MaxWS  MeanPres(mb) MinPres MaxPres  Rain(inch)
  5709 2021     3  28         49.3    28.5    62.8       20.6   9.5  30.3    38.3  15.0  77.0          5.7    35           0.0 1000000.0 -1000000.0        0.00
  5710 2021     3  29         56.8    29.7    69.6       18.2  11.8  30.7    25.8  11.0  83.0         14.1    52           0.0 1000000.0 -1000000.0        0.00
  5711 2021     3  30         32.9    25.8    42.2       21.0   5.0  25.4    63.5  24.0  88.0          5.1    23           0.0 1000000.0 -1000000.0        0.00
  5712 2021     3  31         38.7    23.9    52.8       15.3  10.1  20.4    41.7  20.0  71.0          3.2    21           0.0 1000000.0 -1000000.0        0.00
  5713 2021     4   1         48.7    25.5    70.0       15.3   8.0  22.8    32.3   9.0  66.0          3.7    20           0.0 1000000.0 -1000000.0        0.00
  5714 2021     4   2         57.5    40.5    73.0       17.6   9.1  29.7    23.0   9.0  40.0          4.6    16           0.0 1000000.0 -1000000.0        0.00
  5715 2021     4   3         60.8    38.9    77.7       19.8   8.0  30.4    23.8   7.0  51.0          5.3    22           0.0 1000000.0 -1000000.0        0.00
  5716 2021     4   4         64.3    44.1    79.2       23.5  18.0  29.4    22.3  12.0  42.0          7.4    35           0.0 1000000.0 -1000000.0        0.00
  5717 2021     4   5         63.4    47.0    77.6       23.4  13.3  35.3    23.9   9.0  44.0          4.7    23           0.0 1000000.0 -1000000.0        0.00
  5718 2021     4   6         45.8    35.8    54.8       32.0  23.9  38.7    60.6  34.0  87.0          4.1    33           0.0 1000000.0 -1000000.0        0.06
  5719 2021     4   7         47.4    35.0    63.3       28.0  18.4  36.3    52.5  21.0  85.0          4.7    34           0.0 1000000.0 -1000000.0        0.00
  5720 2021     4   8         55.7    37.8    70.9       19.1  11.9  25.5    26.4  11.0  53.0          6.4    40           0.0 1000000.0 -1000000.0        0.00
  5721 2021     4   9         45.2    33.8    54.9       20.5  10.5  27.3    38.7  22.0  68.0          6.2    41           0.0 1000000.0 -1000000.0        0.00
  5722 2021     4  10         50.5    28.7    68.6       17.7   6.1  25.2    33.7   9.0  68.0          4.5    30           0.0 1000000.0 -1000000.0        0.00
  5723 2021     4  11         47.9    36.4    55.4       19.9   9.4  29.2    34.2  18.0  56.0          5.9    27           0.0 1000000.0 -1000000.0        0.00
  5724 2021     4  12         36.0    29.6    41.4       18.9  15.8  21.1    49.8  42.0  65.0          2.6    18           0.0 1000000.0 -1000000.0        0.00
  5725 2021     4  13         34.1    27.1    40.3       24.6  14.6  30.0    69.7  42.0  90.0          4.5    21           0.0 1000000.0 -1000000.0        0.07
  5726 2021     4  14         33.7    27.9    40.0       26.1  21.3  32.2    74.0  61.0  89.0          4.4    20           0.0 1000000.0 -1000000.0        0.00
  5727 2021     4  15         33.8    28.9    37.6       27.9  24.2  32.3    79.5  66.0  94.0          3.1    15           0.0 1000000.0 -1000000.0        0.35
  5728 2021     4  16         32.0    28.3    35.3       26.9  24.1  29.4    81.7  66.0  93.0          1.8    12           0.0 1000000.0 -1000000.0        0.23
  5729 2021     4  17         36.5    29.4    45.7       24.1  18.6  27.7    62.7  36.0  90.0          3.8    23           0.0 1000000.0 -1000000.0        0.00
  5730 2021     4  18         44.9    31.7    57.8       23.4  15.5  31.4    43.8  29.0  61.0          7.5    26           0.0 1000000.0 -1000000.0        0.00
  5731 2021     4  19         32.1    21.1    46.0       25.8  18.6  30.8    80.0  41.0  92.0          2.5    32           0.0 1000000.0 -1000000.0        0.44
  5732 2021     4  20         27.4    13.7    33.5       15.2  10.6  21.6    62.3  40.0  90.0          2.0    14           0.0 1000000.0 -1000000.0        0.04
  5733 2021     4  21         30.3    27.6    33.9       24.7  19.0  28.9    79.6  63.0  92.0          2.2    10           0.0 1000000.0 -1000000.0        0.01
  5734 2021     4  22         39.5    27.7    49.7       30.5  22.3  39.0    70.9  55.0  88.0          4.2    23           0.0 1000000.0 -1000000.0        0.00
  5735 2021     4  23         46.0    38.5    55.9       29.3  22.4  38.8    53.6  32.0  79.0          6.4    33           0.0 1000000.0 -1000000.0        0.01
  5736 2021     4  24         47.2    32.9    62.4       35.5  28.6  41.8    66.1  40.0  89.0          3.2    14           0.0 1000000.0 -1000000.0        0.00
  5737 2021     4  25         59.1    39.8    79.1       31.4  17.4  39.9    39.5  11.0  72.0          3.8    26           0.0 1000000.0 -1000000.0        0.00
  5738 2021     4  26         62.9    44.7    75.6       18.5   9.3  28.3    20.7   9.0  50.0          6.4    32           0.0 1000000.0 -1000000.0        0.00
  5739 2021     4  27         48.6    38.0    58.6       34.4  18.6  43.5    62.8  21.0  92.0          6.0    27           0.0 1000000.0 -1000000.0        0.55
  5740 2021     4  28         48.1    38.3    60.2       37.1  32.6  41.8    68.5  38.0  93.0          3.9    16           0.0 1000000.0 -1000000.0        0.24
  5741 2021     4  29         56.8    43.7    68.6       32.0  27.4  37.8    40.6  25.0  65.0          5.8    16           0.0 1000000.0 -1000000.0        0.00
  5742 2021     4  30         64.8    43.9    79.0       34.8  30.2  41.3    35.4  20.0  67.0          5.4    20           0.0 1000000.0 -1000000.0        0.00
  5743 2021     5   1         71.0    53.0    83.5       33.5  27.0  40.2    27.1  13.0  47.0          5.4    33           0.0 1000000.0 -1000000.0        0.00
  5744 2021     5   2         55.0    44.3    67.1       41.4  34.7  46.4    62.8  35.0  91.0          5.0    37           0.0 1000000.0 -1000000.0        0.65
  5745 2021     5   3         39.4    36.2    44.3       36.8  33.8  41.8    90.4  83.0  93.0          3.4    25           0.0 1000000.0 -1000000.0        0.70
  5746 2021     5   4         47.8    36.4    59.6       37.9  33.5  44.7    70.4  43.0  93.0          3.4    32           0.0 1000000.0 -1000000.0        0.00
  5747 2021     5   5         49.9    42.6    57.4       39.3  33.7  43.1    67.5  50.0  81.0          3.5    19           0.0 1000000.0 -1000000.0        0.03
  5748 2021     5   6         54.1    38.9    67.3       40.0  33.4  46.4    60.2  40.0  81.0          4.5    15           0.0 1000000.0 -1000000.0        0.00
  5749 2021     5   7         65.3    43.4    81.0       36.6  26.0  48.0    39.1  14.0  73.0          4.2    31           0.0 1000000.0 -1000000.0        0.00
  5750 2021     5   8         58.8    42.9    71.3       36.0  27.3  43.7    46.5  25.0  89.0          9.3    45           0.0 1000000.0 -1000000.0        0.16
  5751 2021     5   9         44.9    39.2    50.9       35.7  28.0  40.3    71.4  45.0  90.0          4.5    21           0.0 1000000.0 -1000000.0        0.10
  5752 2021     5  10         39.3    33.6    44.7       36.4  31.8  40.7    89.2  81.0  94.0          5.2    23           0.0 1000000.0 -1000000.0        0.36
  5753 2021     5  11         38.6    34.4    44.7       35.2  32.8  38.0    87.8  71.0  95.0          3.6    14           0.0 1000000.0 -1000000.0        0.04
  5754 2021     5  12         50.6    36.5    62.9       36.6  32.1  41.8    61.4  35.0  86.0          4.1    15           0.0 1000000.0 -1000000.0        0.00
  5755 2021     5  13         58.4    38.1    73.3       36.6  29.6  45.0    49.0  23.0  87.0          4.0    23           0.0 1000000.0 -1000000.0        0.00
  5756 2021     5  14         57.6    45.2    68.2       43.3  34.6  50.8    59.6  44.0  77.0          4.2    28           0.0 1000000.0 -1000000.0        0.01
  5757 2021     5  15         55.8    49.0    61.7       48.3  41.6  53.3    76.1  62.0  88.0          3.1    16           0.0 1000000.0 -1000000.0        0.01
  5758 2021     5  16         55.3    49.8    59.1       48.5  43.6  50.8    78.1  66.0  88.0          3.2    14           0.0 1000000.0 -1000000.0        0.00
  5759 2021     5  17         54.5    47.6    63.3       49.1  42.9  52.4    82.5  61.0  92.0          2.6    16           0.0 1000000.0 -1000000.0        0.96
  5760 2021     5  18         54.9    47.9    63.9       47.3  42.7  50.3    76.1  55.0  89.0          3.7    14           0.0 1000000.0 -1000000.0        0.00
  5761 2021     5  19         58.9    44.9    69.7       44.7  39.7  53.3    60.8  36.0  86.0          4.6    30           0.0 1000000.0 -1000000.0        0.00
  5762 2021     5  20         63.1    46.1   115.3       45.9  39.3  90.0    55.3  26.0  81.0          4.0    26           0.0 1000000.0 -1000000.0        0.00
  5763 2021     5  21         60.5    49.4    75.0       45.5  35.9  55.6    60.3  26.0  77.0          3.8    31           0.0 1000000.0 -1000000.0        0.00
  5764 2021     5  22         54.9    45.0    61.7       48.1  40.8  52.0    78.0  65.0  90.0          3.5    16           0.0 1000000.0 -1000000.0        0.03
  5765 2021     5  23         60.5    52.1    75.1       39.1  15.4  58.1    54.1  14.0  94.0          7.5    46           0.0 1000000.0 -1000000.0        0.18
  5766 2021     5  24         58.9    41.6    72.9       36.1  17.3  46.7    46.3  21.0  85.0          4.1    20           0.0 1000000.0 -1000000.0        0.00
  5767 2021     5  25         64.5    52.4    75.5       33.0  23.5  45.5    32.1  17.0  50.0          6.0    26           0.0 1000000.0 -1000000.0        0.00
  5768 2021     5  26         63.0    48.4    78.2       40.3  26.1  53.7    47.6  17.0  76.0          3.2    25           0.0 1000000.0 -1000000.0        0.00
  5769 2021     5  27         61.5    48.6    71.8       44.0  36.6  48.5    54.1  37.0  81.0          4.3    19           0.0 1000000.0 -1000000.0        0.00
  5770 2021     5  28         62.8    46.2    76.9       45.6  35.3  56.4    56.3  27.0  86.0          3.5    24           0.0 1000000.0 -1000000.0        0.00
  5771 2021     5  29         59.2    47.3    66.2       47.9  34.1  54.2    67.5  38.0  93.0          3.5    16           0.0 1000000.0 -1000000.0        0.27
  5772 2021     5  30         51.2    48.1    55.5       49.4  46.0  53.5    93.5  91.0  95.0          3.7    21           0.0 1000000.0 -1000000.0        0.78
  5773 2021     5  31         51.7    46.7    60.1       46.8  41.8  50.2    84.0  60.0  98.0          1.5    10           0.0 1000000.0 -1000000.0        0.08
  5774 2021     6   1         55.9    41.3    67.3       44.6  38.8  51.1    67.4  42.0  92.0          3.5    23           0.0 1000000.0 -1000000.0        0.02
  5775 2021     6   2         62.7    47.1    74.0       45.4  41.1  52.9    55.3  34.0  81.0          3.7    15           0.0 1000000.0 -1000000.0        0.00
  5776 2021     6   3         68.4    49.1    81.4       47.7  43.4  54.3    50.4  29.0  82.0          3.6    18           0.0 1000000.0 -1000000.0        0.00
  5777 2021     6   4         73.2    54.4    87.0       46.1  37.6  56.7    41.1  18.0  75.0          3.4    15           0.0 1000000.0 -1000000.0        0.00
  5778 2021     6   5         74.6    54.8    89.9       47.1  38.7  59.7    40.0  23.0  71.0          4.1    27           0.0 1000000.0 -1000000.0        0.00
  5779 2021     6   6         73.4    60.6    87.6       48.6  39.9  60.6    43.1  20.0  69.0          3.9    35           0.0 1000000.0 -1000000.0        0.00
  5780 2021     6   7         70.5    50.8    86.6       49.7  36.1  60.0    51.5  18.0  85.0          2.8    34           0.0 1000000.0 -1000000.0        0.00
  5781 2021     6   8         73.5    54.4    90.0       47.4  24.3  58.8    42.0  15.0  70.0          3.0    14           0.0 1000000.0 -1000000.0        0.00
  5782 2021     6   9         74.9    57.5    89.6       42.5  33.0  58.5    33.5  14.0  64.0          4.1    14           0.0 1000000.0 -1000000.0        0.00
  5783 2021     6  10         74.9    56.1    91.4       45.7  23.0  61.8    39.3  12.0  68.0          3.5    27           0.0 1000000.0 -1000000.0        0.00
  5784 2021     6  11         68.2    57.6    78.2       33.4  22.2  43.2    28.8  14.0  44.0          5.8    23           0.0 1000000.0 -1000000.0        0.00
  5785 2021     6  12         70.5    48.9    86.3       45.3  34.2  54.2    42.4  25.0  71.0          2.9    21           0.0 1000000.0 -1000000.0        0.00
  5786 2021     6  13         76.1    57.1    93.5       55.1  41.5  64.0    49.5  31.0  72.0          2.9    21           0.0 1000000.0 -1000000.0        0.00
  5787 2021     6  14         78.3    60.5    94.9       54.9  44.8  63.8    47.4  22.0  77.0          3.7    20           0.0 1000000.0 -1000000.0        0.00
  5788 2021     6  15         80.7    58.5    97.4       50.5  36.8  62.7    37.1  21.0  67.0          3.4    16           0.0 1000000.0 -1000000.0        0.00
  5789 2021     6  16         84.0    70.6    98.6       42.2  29.6  56.8    24.1  12.0  43.0          5.4    37           0.0 1000000.0 -1000000.0        0.01
  5790 2021     6  17         82.6    59.6    98.8       45.0  34.5  59.1    28.9  13.0  60.0          3.9    19           0.0 1000000.0 -1000000.0        0.00
  5791 2021     6  18         78.6    65.4    89.2       47.7  35.5  54.8    35.2  18.0  57.0          4.0    26           0.0 1000000.0 -1000000.0        0.00
  5792 2021     6  19         67.5    60.3    78.0       51.8  39.3  57.7    58.6  27.0  74.0          1.6    23           0.0 1000000.0 -1000000.0        0.00
  5793 2021     6  20         71.6    52.8    78.1       47.3  38.6  54.2    44.0  25.0  90.0          5.6    27           0.0 1000000.0 -1000000.0        0.11
  5794 2021     6  21         60.4    50.9    70.8       50.0  48.1  52.7    70.4  48.0  93.0          3.0    19           0.0 1000000.0 -1000000.0        0.06
  5795 2021     6  22         73.2    49.3    92.7       47.4  37.6  55.7    46.1  19.0  86.0          2.7    15           0.0 1000000.0 -1000000.0        0.00
  5796 2021     6  23         79.1    58.7    94.7       42.8  33.3  61.6    31.8  12.0  61.0          4.4    25           0.0 1000000.0 -1000000.0        0.00
  5797 2021     6  24         72.3    62.2    84.7       50.3  45.2  55.2    47.9  26.0  72.0          5.5    34           0.0 1000000.0 -1000000.0        0.04
  5798 2021     6  25         62.6    54.4    74.9       54.2  49.2  57.8    75.6  51.0  94.0          2.7    27           0.0 1000000.0 -1000000.0        0.97
  5799 2021     6  26         60.1    54.6    69.0       51.9  48.9  55.8    75.5  50.0  93.0          4.0    18           0.0 1000000.0 -1000000.0        0.35
  5800 2021     6  27         60.6    53.7    70.9       50.0  45.9  55.6    69.5  44.0  86.0          4.1    28           0.0 1000000.0 -1000000.0        0.15
  5801 2021     6  28         62.8    54.1    72.8       49.3  43.0  53.3    62.4  36.0  84.0          4.6    30           0.0 1000000.0 -1000000.0        0.01
  5802 2021     6  29         64.2    52.0    74.8       51.1  45.5  56.4    63.5  47.0  84.0          3.6    22           0.0 1000000.0 -1000000.0        0.00
  5803 2021     6  30         68.0    53.1    80.1       52.5  47.6  57.8    59.1  37.0  82.0          3.0    15           0.0 1000000.0 -1000000.0        0.00
  5804 2021     7   1         65.3    57.5    77.1       57.4  53.1  61.5    76.7  50.0  92.0          2.9    32           0.0 1000000.0 -1000000.0        0.94
  5805 2021     7   2         67.9    52.7    83.5       56.4  50.1  62.7    68.9  43.0  92.0          2.4    16           0.0 1000000.0 -1000000.0        0.00
  5806 2021     7   3         72.3    58.9    86.4       57.0  48.2  65.4    59.8  39.0  81.0          3.2    24           0.0 1000000.0 -1000000.0        0.05
  5807 2021     7   4         74.2    60.8    86.9       54.8  50.0  61.2    52.3  33.0  79.0          3.4    25           0.0 1000000.0 -1000000.0        0.00
  5808 2021     7   5         73.6    58.1    86.7       54.1  49.6  62.4    52.5  32.0  81.0          3.8    32           0.0 1000000.0 -1000000.0        0.00
  5809 2021     7   6         72.2    61.4    80.8       57.3  50.7  62.3    60.7  45.0  83.0          3.2    20           0.0 1000000.0 -1000000.0        0.01
  5810 2021     7   7         75.0    59.5    89.8       52.4  40.6  63.0    50.3  19.0  85.0          4.3    16           0.0 1000000.0 -1000000.0        0.00
  5811 2021     7   8         79.6    59.6    99.2       49.7  42.2  62.0    39.6  16.0  69.0          4.4    30           0.0 1000000.0 -1000000.0        0.00
  5812 2021     7   9         82.8    66.5    94.1       51.6  41.6  62.0    35.0  24.0  75.0          5.1    31           0.0 1000000.0 -1000000.0        0.00
  5813 2021     7  10         73.6    61.2    82.7       51.8  47.6  58.5    47.8  33.0  75.0          3.2    30           0.0 1000000.0 -1000000.0        0.00
  5814 2021     7  11         71.6    59.4    84.7       49.9  44.1  60.0    47.8  29.0  67.0          3.1    15           0.0 1000000.0 -1000000.0        0.03
  5815 2021     7  12         74.1    56.8    89.1       48.7  37.8  58.8    44.7  18.0  78.0          2.5    16           0.0 1000000.0 -1000000.0        0.00
  5816 2021     7  13         72.7    66.5    79.9       51.9  41.4  63.6    49.1  32.0  78.0          4.2    31           0.0 1000000.0 -1000000.0        0.05
  5817 2021     7  14         66.9    59.5    75.4       55.7  47.8  61.5    67.4  48.0  78.0          2.2    14           0.0 1000000.0 -1000000.0        0.01
  5818 2021     7  15         69.7    54.9    84.0       52.7  43.5  63.5    56.8  32.0  81.0          2.5    19           0.0 1000000.0 -1000000.0        0.00
  5819 2021     7  16         74.8    59.7    91.1       48.8  40.6  59.5    41.5  18.0  59.0          4.5    27           0.0 1000000.0 -1000000.0        0.00
  5820 2021     7  17         75.3    61.2    90.4       51.0  44.8  59.1    44.1  25.0  67.0          3.4    22           0.0 1000000.0 -1000000.0        0.00
  5821 2021     7  18         76.1    59.5    90.6       50.4  39.8  59.7    43.5  18.0  73.0          3.3    14           0.0 1000000.0 -1000000.0        0.00
  5822 2021     7  19         77.8    63.2    92.2       49.0  40.1  59.0    39.1  17.0  63.0          3.2    16           0.0 1000000.0 -1000000.0        0.02
  5823 2021     7  20         76.8    58.5    94.5       52.4  46.6  58.3    45.4  21.0  71.0          2.2    22           0.0 1000000.0 -1000000.0        0.00
  5824 2021     7  21         75.1    62.3    87.2       56.4  50.1  62.3    53.4  37.0  74.0          2.8    20           0.0 1000000.0 -1000000.0        0.00
  5825 2021     7  22         80.5    63.0    93.5       54.8  48.3  60.5    43.4  26.0  72.0          3.4    20           0.0 1000000.0 -1000000.0        0.00
  5826 2021     7  23         76.9    67.0    92.5       58.2  51.3  65.6    54.6  27.0  78.0          3.1    30           0.0 1000000.0 -1000000.0        0.08
  5827 2021     7  24         76.0    66.0    86.5       54.7  49.5  60.3    49.9  30.0  79.0          2.4    14           0.0 1000000.0 -1000000.0        0.00
  5828 2021     7  25         74.3    63.0    90.8       54.0  47.9  62.1    52.2  25.0  82.0          2.8    40           0.0 1000000.0 -1000000.0        0.12
  5829 2021     7  26         76.3    57.1    92.8       51.2  41.0  61.4    46.7  18.0  87.0          2.5    14           0.0 1000000.0 -1000000.0        0.00
  5830 2021     7  27         78.3    58.0    94.5       48.9  36.9  58.3    39.1  14.0  69.0          2.6    13           0.0 1000000.0 -1000000.0        0.00
  5831 2021     7  28         80.3    61.3    95.5       53.0  45.7  58.5    41.8  21.0  74.0          2.8    16           0.0 1000000.0 -1000000.0        0.00
  5832 2021     7  29         76.5    61.9    88.7       58.6  49.1  64.7    54.8  39.0  71.0          3.1    18           0.0 1000000.0 -1000000.0        0.00
  5833 2021     7  30         75.0    63.9    91.0       58.1  53.3  62.0    57.7  29.0  87.0          3.8    28           0.0 1000000.0 -1000000.0        0.09
  5834 2021     7  31         66.0    62.8    73.1       59.7  56.9  62.6    80.7  63.0  93.0          3.9    25           0.0 1000000.0 -1000000.0        0.51
  5835 2021     8   1         70.1    60.8    79.2       54.3  49.4  59.9    58.9  37.0  84.0          3.8    15           0.0 1000000.0 -1000000.0        0.00
  5836 2021     8   2         72.1    57.9    86.9       53.7  49.4  59.6    53.8  34.0  78.0          3.6    19           0.0 1000000.0 -1000000.0        0.00
  5837 2021     8   3         70.2    60.5    80.2       56.0  51.1  60.8    62.3  41.0  93.0          4.1    19           0.0 1000000.0 -1000000.0        0.13
  5838 2021     8   4         70.5    59.2    83.9       54.5  46.8  60.1    60.2  29.0  92.0          3.4    19           0.0 1000000.0 -1000000.0        0.00
  5839 2021     8   5         75.5    57.0    90.5       47.6  39.4  55.5    40.1  20.0  69.0          3.7    16           0.0 1000000.0 -1000000.0        0.01
  5840 2021     8   6         73.7    57.7    89.5       52.1  40.0  66.1    48.4  23.0  68.0          2.6    44           0.0 1000000.0 -1000000.0        0.05
  5841 2021     8   7         71.4    62.2    81.0       45.8  38.5  54.2    41.7  25.0  63.0          5.2    28           0.0 1000000.0 -1000000.0        0.00
  5842 2021     8   8         76.4    57.6    90.4       45.1  36.1  56.8    35.1  20.0  62.0          3.1    21           0.0 1000000.0 -1000000.0        0.00
  5843 2021     8   9         77.9    59.0    92.3       44.0  35.6  59.7    32.2  14.0  61.0          3.0    16           0.0 1000000.0 -1000000.0        0.00
  5844 2021     8  10         76.5    56.8    92.6       41.7  33.6  51.4    31.6  14.0  65.0          4.7    30           0.0 1000000.0 -1000000.0        0.00
  5845 2021     8  11         77.5    61.0    91.5       42.5  34.0  53.1    30.0  15.0  51.0          4.5    18           0.0 1000000.0 -1000000.0        0.00
  5846 2021     8  12         75.2    59.8    84.7       47.7  32.7  56.9    38.8  26.0  64.0          4.3    22           0.0 1000000.0 -1000000.0        0.00
  5847 2021     8  13         71.7    59.1    83.5       54.7  49.9  59.3    56.1  40.0  73.0          2.6    15           0.0 1000000.0 -1000000.0        0.00
  5848 2021     8  14         75.3    57.6    91.1       52.8  40.4  59.9    49.5  22.0  83.0          2.6    25           0.0 1000000.0 -1000000.0        0.00
  5849 2021     8  15         74.3    61.5    88.0       48.8  39.6  63.1    42.3  23.0  63.0          2.9    23           0.0 1000000.0 -1000000.0        0.03
  5850 2021     8  16         75.5    58.3    89.6       46.9  40.2  56.0    39.0  19.0  68.0          3.4    14           0.0 1000000.0 -1000000.0        0.00
  5851 2021     8  17         75.0    56.7    92.2       46.5  39.1  57.5    39.1  17.0  64.0          3.4    30           0.0 1000000.0 -1000000.0        0.02
  5852 2021     8  18         76.2    58.1    91.0       49.2  40.5  55.4    41.2  22.0  70.0          2.7    19           0.0 1000000.0 -1000000.0        0.00
  5853 2021     8  19         68.0    61.8    75.1       55.7  47.6  61.6    65.4  50.0  89.0          3.4    21           0.0 1000000.0 -1000000.0        0.21
  5854 2021     8  20         65.8    51.8    77.6       41.9  33.7  52.7    44.9  26.0  84.0          7.6    44           0.0 1000000.0 -1000000.0        0.05
  5855 2021     8  21         65.0    53.4    82.7       49.3  42.2  57.4    59.2  31.0  81.0          2.4    37           0.0 1000000.0 -1000000.0        0.04
  5856 2021     8  22         71.5    53.5    88.9       49.3  40.6  58.5    50.7  22.0  85.0          2.9    20           0.0 1000000.0 -1000000.0        0.00
  5857 2021     8  23         75.4    63.3    88.4       45.7  35.8  57.6    35.4  24.0  54.0          4.2    30           0.0 1000000.0 -1000000.0        0.00
  5858 2021     8  24         75.3    54.9    92.1       40.8  33.4  48.8    32.6  13.0  61.0          3.3    22           0.0 1000000.0 -1000000.0        0.00
  5859 2021     8  25         71.2    58.7    85.1       51.1  40.3  58.2    50.0  29.0  64.0          3.2    13           0.0 1000000.0 -1000000.0        0.00
  5860 2021     8  26         71.0    57.3    82.6       53.2  45.3  61.0    55.4  33.0  88.0          3.4    21           0.0 1000000.0 -1000000.0        0.04
  5861 2021     8  27         75.6    60.3    89.5       47.4  38.7  58.0    38.3  23.0  57.0          3.7    27           0.0 1000000.0 -1000000.0        0.00
  5862 2021     8  28         71.6    54.4    85.7       48.1  41.5  54.5    45.5  26.0  69.0          3.0    24           0.0 1000000.0 -1000000.0        0.00
  5863 2021     8  29         69.1    60.0    81.8       51.9  48.6  57.0    55.2  37.0  72.0          3.8    15           0.0 1000000.0 -1000000.0        0.00
  5864 2021     8  30         72.0    52.0    90.1       45.0  31.6  53.6    43.6  15.0  82.0          2.6    21           0.0 1000000.0 -1000000.0        0.00
  5865 2021     8  31         77.2    59.1    92.9       39.5  30.7  51.3    28.1  12.0  54.0          3.8    22           0.0 1000000.0 -1000000.0        0.00
  5866 2021     9   1         71.3    58.1    83.8       48.2  34.1  56.7    45.6  25.0  66.0          2.6    28           0.0 1000000.0 -1000000.0        0.00
  5867 2021     9   2         69.3    59.0    79.5       53.9  48.0  58.1    59.3  41.0  87.0          3.6    19           0.0 1000000.0 -1000000.0        0.00
  5868 2021     9   3         68.1    59.8    80.0       54.0  49.5  59.3    61.7  36.0  82.0          3.4    18           0.0 1000000.0 -1000000.0        0.02
  5869 2021     9   4         68.2    51.1    83.8       49.3  38.0  56.3    56.1  26.0  93.0          2.8    13           0.0 1000000.0 -1000000.0        0.00
  5870 2021     9   5         71.2    53.3    85.8       33.5  26.7  45.3    26.6  13.0  48.0          4.4    16           0.0 1000000.0 -1000000.0        0.00
  5871 2021     9   6         75.5    54.4    94.6       33.2  24.3  43.8    23.7   9.0  48.0          4.0    28           0.0 1000000.0 -1000000.0        0.00
  5872 2021     9   7         71.9    56.4    83.7       36.8  24.5  47.0    28.7  19.0  45.0          3.5    14           0.0 1000000.0 -1000000.0        0.00
  5873 2021     9   8         68.3    48.6    85.1       44.0  38.9  51.1    45.4  22.0  75.0          2.0    12           0.0 1000000.0 -1000000.0        0.00
  5874 2021     9   9         73.2    49.6    93.6       39.4  28.8  51.2    34.6  10.0  73.0          2.9    14           0.0 1000000.0 -1000000.0        0.01
  5875 2021     9  10         76.1    54.5    97.1       37.5  22.3  50.5    29.9   7.0  60.0          3.1    22           0.0 1000000.0 -1000000.0        0.00
  5876 2021     9  11         74.9    59.4    92.4       44.8  32.2  60.4    36.7  16.0  62.0          3.0    27           0.0 1000000.0 -1000000.0        0.05
  5877 2021     9  12         68.8    58.4    82.3       50.8  44.9  62.6    54.1  32.0  72.0          3.0    16           0.0 1000000.0 -1000000.0        0.01
  5878 2021     9  13         68.6    54.1    82.6       49.5  44.5  53.6    53.4  31.0  81.0          3.1    16           0.0 1000000.0 -1000000.0        0.00
  5879 2021     9  14         64.9    54.5    74.7       51.3  44.5  56.1    61.8  47.0  80.0          4.2    19           0.0 1000000.0 -1000000.0        0.00
  5880 2021     9  15         69.4    47.9    87.6       44.4  25.7  56.3    46.7  19.0  86.0          3.4    20           0.0 1000000.0 -1000000.0        0.00
  5881 2021     9  16         73.4    54.6    90.0       34.5  21.8  48.8    26.4  12.0  53.0          3.7    23           0.0 1000000.0 -1000000.0        0.00
  5882 2021     9  17         57.7    47.9    68.8       41.9  38.1  46.1    56.4  40.0  79.0          3.1    25           0.0 1000000.0 -1000000.0        0.00
  5883 2021     9  18         67.1    42.3    88.2       39.7  28.3  46.9    45.3  12.0  89.0          2.7    40           0.0 1000000.0 -1000000.0        0.00
  5884 2021     9  19         75.1    60.0    85.9       41.1  37.0  45.8    30.6  19.0  54.0          8.1    37           0.0 1000000.0 -1000000.0        0.00
  5885 2021     9  20         58.6    47.2    66.9       35.0  26.6  44.2    44.5  24.0  87.0          6.1    29           0.0 1000000.0 -1000000.0        0.03
  5886 2021     9  21         52.1    39.8    64.7       35.1  29.2  41.1    56.3  29.0  92.0          3.4    16           0.0 1000000.0 -1000000.0        0.05
  5887 2021     9  22         60.7    38.9    78.6       30.7  25.7  38.4    36.3  15.0  75.0          3.9    18           0.0 1000000.0 -1000000.0        0.00
  5888 2021     9  23         66.0    49.3    80.3       32.2  21.4  40.6    30.3  16.0  60.0          3.5    23           0.0 1000000.0 -1000000.0        0.00
  5889 2021     9  24         59.7    45.7    70.9       38.3  32.7  43.8    46.3  31.0  67.0          2.9    13           0.0 1000000.0 -1000000.0        0.00
  5890 2021     9  25         65.3    41.7    85.3       35.7  26.4  44.1    39.7  15.0  81.0          2.8    16           0.0 1000000.0 -1000000.0        0.00
  5891 2021     9  26         70.1    50.9    86.8       35.0  27.1  46.9    30.1  13.0  53.0          4.0    16           0.0 1000000.0 -1000000.0        0.00
  5892 2021     9  27         69.4    50.8    87.5       37.0  28.4  45.7    34.2  14.0  61.0          2.4    19           0.0 1000000.0 -1000000.0        0.01
  5893 2021     9  28         67.5    55.6    80.2       41.5  36.0  45.7    40.4  21.0  65.0          4.0    27           0.0 1000000.0 -1000000.0        0.00
  5894 2021     9  29         55.2    44.5    68.4       44.6  37.9  52.0    68.6  45.0  90.0          3.5    18           0.0 1000000.0 -1000000.0        0.18
  5895 2021     9  30         49.1    44.3    53.7       41.9  38.2  45.3    76.7  66.0  92.0          2.0    12           0.0 1000000.0 -1000000.0        0.05
